,Unnamed: 0,MB Genre,Artist Name,Release,Song Title,Artist Location,Duration (sec),Key,Key Confidence,Mode,Mode Confidence,Loudness,Tempo,Time Signature,Time Signature Confidence,End of Fade In,Interval 1 Count,Interval 2 Count,Interval 3 Count,Interval 4 Count,Interval 5 Count,Interval 6 Count,Interval 7 Count,Interval 8 Count,Interval 9 Count,Interval 10 Count,Interval 11 Count,Interval 12 Count
5227,5227,indie rock,Heavenly,Le Jardin De Heavenly,Smile,"Oxford, England",234.60526,2,0.757,1,0.747,-8.339,69.965,4,0.0,0.705,227.0,75.0,51.0,33.0,26.0,106.0,61.0,51.0,64.0,30.0,43.0,5.0
5228,5228,latin,Richie Ray & Bobby Cruz,A life time of Hits.. (Live At Centro De Bellas Artes_ San Juan_ Puerto Rico.),Guaguanco Raro,,418.53342,10,0.752,0,0.642,-7.616,105.75,4,0.352,0.0,623.0,350.0,152.0,73.0,119.0,193.0,175.0,134.0,56.0,51.0,52.0,56.0
5229,5229,0,Hot Club Of Detroit,Jazz Yule Love II,God Rest Ye Merry Gentlemen,,371.04281,2,0.63,0,0.825,-18.226,124.122,1,0.343,0.27,297.0,198.0,153.0,99.0,69.0,75.0,42.0,62.0,47.0,33.0,17.0,1.0
5230,5230,0,The Fontane Sisters,Best of 40's and 50's_ Vol. 66,The Tennessee Waltz,,149.99465,6,0.527,1,0.604,-12.442,86.464,4,0.0,0.984,125.0,35.0,63.0,25.0,25.0,36.0,5.0,20.0,10.0,29.0,3.0,0.0
5231,5231,blue-eyed soul,Nick Jonas & The Administration,Who I Am,State of Emergency,Los Angeles,214.72608,4,0.641,1,0.576,-4.38,92.105,4,0.858,0.215,185.0,76.0,87.0,87.0,63.0,82.0,37.0,89.0,46.0,10.0,15.0,11.0
5232,5232,contemporary jazz,Jeff Johnson,The Art of Falling,Contours,"Dallas, TX",433.97179,7,0.037,1,0.427,-15.382,42.486,4,0.552,0.235,262.0,245.0,125.0,79.0,66.0,101.0,82.0,113.0,110.0,84.0,72.0,58.0
5233,5233,blues,Bukka White,American Folk Blues Festival '72,Aberdeen Blues,"Houston, MS",150.04689,9,0.493,1,0.216,-14.166,101.772,4,0.775,0.32,135.0,33.0,23.0,75.0,37.0,25.0,20.0,49.0,7.0,18.0,47.0,14.0
5234,5234,alternative rock,Gang Of Four,A Brief History Of The 20th Century,Is It Love,"Leeds, England",273.99791,1,0.51,1,0.522,-17.763,117.0,4,0.783,0.402,303.0,185.0,85.0,24.0,37.0,29.0,14.0,26.0,24.0,116.0,75.0,100.0
5235,5235,lovers rock,Peter Hunnigale,Reggae Max - Part 2,Ordinary Lives,,228.10077,9,0.145,0,0.298,-7.103,168.049,4,0.0,0.357,354.0,95.0,119.0,67.0,133.0,93.0,45.0,30.0,7.0,35.0,14.0,121.0
5236,5236,alternative rock,The Killers,Rock Hits Workout 45 Minute Continuous Fitness Music Mix. 114Bpm  152Bpm For Jogging_ Cycling_ Spin,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),,527.98649,1,0.764,1,0.664,-8.361,134.02,4,0.0,0.311,884.0,90.0,209.0,89.0,119.0,156.0,16.0,135.0,18.0,74.0,13.0,0.0
5237,5237,hardcore punk,Circle Jerks,Group Sex,Group Sex,California - LA,63.52934,4,0.972,1,0.588,-8.562,162.384,1,0.0,0.334,72.0,25.0,31.0,31.0,21.0,28.0,9.0,9.0,5.0,2.0,3.0,11.0
5238,5238,country,Barbara Fairchild,Stories,Jezebel,"Knobel, AK",216.39791,8,0.547,0,0.534,-9.735,149.748,4,0.827,0.398,298.0,40.0,77.0,48.0,31.0,104.0,10.0,69.0,12.0,11.0,26.0,10.0
5239,5239,alternative rock,Candlebox,Into The Sun [Explicit],Breathe Me In,"Seattle, WA",312.842,1,0.479,0,0.603,-5.968,130.35,4,0.757,0.0,521.0,35.0,68.0,69.0,20.0,62.0,9.0,41.0,14.0,7.0,34.0,20.0
5240,5240,chicago soul,Tyrone Davis,Relaxin' With Tyrone,Sugar Daddy,"Greenville, MS",247.77098,10,0.024,0,0.479,-9.522,93.734,4,1.0,0.305,98.0,165.0,90.0,105.0,91.0,125.0,112.0,75.0,56.0,73.0,55.0,14.0
5241,5241,alternative rock,The Panic Channel,(ONe),Said You'd Be,,153.25995,2,0.505,1,0.319,-2.648,143.224,1,0.0,0.0,131.0,77.0,110.0,93.0,23.0,34.0,27.0,16.0,25.0,7.0,10.0,2.0
5242,5242,cajun,Jo-El Sonnier,Cajun Hymns,Precious Lord_ Take My Hand,"Rayne, LA",214.282,0,1.0,1,0.866,-8.52,138.279,3,0.799,0.253,326.0,21.0,57.0,11.0,32.0,44.0,4.0,95.0,0.0,20.0,0.0,15.0
5243,5243,blues,Jimmy Page_ John Paul Jones_ Albert Lee_ Nicky Hopkins_ Big Jim Sullivan_ Clem Cattini_ Chris Hughes,No Introduction Necessary,Livin' Lovin' Wreck,"Heston, Middlesex, England",131.34322,10,0.613,1,0.526,-12.176,175.154,1,0.0,0.194,167.0,77.0,51.0,37.0,35.0,65.0,15.0,44.0,36.0,40.0,29.0,2.0
5244,5244,0,Michael Whalen,Great African Moments,Flamingos,New York,95.11138,0,0.592,1,0.453,-23.212,180.825,4,0.685,2.351,95.0,17.0,16.0,7.0,22.0,14.0,7.0,13.0,5.0,1.0,1.0,7.0
5245,5245,blues,Elton Britt,Elton Britt: Ridin With Elton,Little Silver Bells,"Zack, AR",132.85832,0,0.207,0,0.34,-13.616,139.56,7,0.134,0.351,154.0,65.0,37.0,27.0,20.0,43.0,21.0,18.0,20.0,7.0,5.0,10.0
5246,5246,0,Ice,N Ster Vir My,Under Attack,Tennessee,213.02812,7,0.272,1,0.825,-7.464,119.981,4,0.502,0.351,407.0,84.0,56.0,27.0,38.0,53.0,16.0,58.0,25.0,47.0,0.0,1.0
5247,5247,0,Jean Fauque,13 Aurores,Off The Record,,219.01016,5,0.382,0,0.4,-13.528,112.015,3,0.698,0.0,150.0,49.0,55.0,54.0,48.0,68.0,15.0,52.0,37.0,26.0,19.0,8.0
5248,5248,blues,"Bobby ""Blue"" Bland",Blues At Midnight,You Hit The Nail On The Head,"Rosemark, TN",346.8273,10,0.081,1,0.346,-9.64,90.102,7,0.932,0.355,534.0,142.0,108.0,55.0,74.0,48.0,18.0,13.0,34.0,46.0,33.0,23.0
5249,5249,deathcore,Between The Buried And Me,Colors,Prequel To The Sequel (Album Version),"Charlotte, NC",516.62322,1,0.387,1,0.311,-5.954,132.949,3,0.879,0.0,444.0,200.0,85.0,79.0,68.0,111.0,56.0,103.0,85.0,84.0,74.0,65.0
5250,5250,0,Reginaldo Bessa,Amor en Bossa Nova,Gosto de Você Demais,,97.98485,5,0.046,0,0.3,-12.509,102.043,4,0.152,0.0,105.0,109.0,62.0,45.0,69.0,36.0,15.0,13.0,7.0,4.0,1.0,1.0
5251,5251,deep house,Faithless,Faithless Live In Cannes EP,Drifting Away,"London, England",247.14404,2,0.669,0,0.712,-7.387,125.063,4,0.595,4.087,241.0,165.0,122.0,25.0,14.0,26.0,10.0,34.0,37.0,36.0,13.0,6.0
5252,5252,rock,Hellsongs,Hymns In The Key Of 666,Rock The Night,"Gothenburg, Sweden",272.14322,4,0.319,0,0.496,-13.959,124.981,7,0.47,0.264,265.0,24.0,85.0,81.0,89.0,52.0,4.0,82.0,4.0,21.0,0.0,6.0
5253,5253,jazz,Santana,Tropical Spirits Parts I & II,Fried Neckbones And Home Fries,"San Francisco, California",637.43955,11,0.516,0,0.661,-8.814,118.444,4,0.0,0.282,745.0,211.0,90.0,136.0,69.0,270.0,57.0,193.0,229.0,11.0,5.0,1.0
5254,5254,country,Charley Pride,Super Hits,(I'm So) Afraid Of Losing You Again,"Sledge, MS",188.02893,4,0.958,1,0.786,-12.169,98.824,4,1.0,0.398,196.0,32.0,45.0,50.0,25.0,60.0,3.0,55.0,14.0,4.0,19.0,7.0
5255,5255,0,3 Doors Down,Another 700 Miles,Duck And Run,"Escatawpa, MS",278.90893,4,0.33,0,0.443,-3.863,85.787,4,1.0,3.831,153.0,72.0,53.0,61.0,65.0,21.0,11.0,51.0,11.0,25.0,49.0,85.0
5256,5256,doo-wop,THE CHIFFONS,Sweet Talkin' Girls: The Best Of The Chiffons,The Heavenly Place,"New York, NY [The Bronx]",143.882,8,0.526,1,0.654,-9.206,88.675,1,0.0,0.363,121.0,21.0,42.0,22.0,23.0,88.0,6.0,32.0,8.0,4.0,4.0,3.0
5257,5257,blues,Little Junior Parker,The Earls Of Duke,Please Baby Blues,"Clarksdale, MS",160.78322,7,0.574,1,0.402,-6.506,80.498,4,1.0,0.525,131.0,82.0,79.0,50.0,40.0,40.0,20.0,20.0,7.0,35.0,7.0,10.0
5258,5258,ambient,Cybertribe,Sacred Memories,Cry Of The Earth,,387.97016,1,0.176,0,0.192,-12.068,160.011,4,0.76,0.392,759.0,95.0,95.0,248.0,92.0,106.0,33.0,193.0,157.0,28.0,33.0,8.0
5259,5259,0,Seventh Star,The Undisputed Truth,I Versus I,,184.842,7,0.29,1,0.575,-4.684,114.594,4,0.997,0.0,181.0,134.0,82.0,24.0,22.0,37.0,31.0,46.0,20.0,7.0,5.0,0.0
5260,5260,acoustic rock,Incubus,Live in Japan 2004,A Crow Left Of The Murder,California,227.73506,6,0.616,0,0.541,-5.606,88.753,4,0.373,0.0,211.0,68.0,61.0,90.0,53.0,68.0,33.0,75.0,10.0,14.0,37.0,10.0
5261,5261,rock,Dishwalla,Live&Greetings From the Flow State,Moisture,Santa Barbara,540.42077,11,0.653,0,0.622,-6.676,183.662,3,0.93,0.0,542.0,281.0,103.0,89.0,142.0,279.0,104.0,52.0,66.0,66.0,73.0,25.0
5262,5262,jazz,Marco Polo,Shitzzo EP,Shitzzo,Toronto,403.85261,6,0.247,0,0.454,-9.689,126.927,4,0.79,0.0,549.0,619.0,23.0,121.0,93.0,129.0,112.0,164.0,83.0,86.0,548.0,231.0
5263,5263,dancehall,Beenie Man,Stack and Pile,Stack and Pile,"Kingston, Jamaica",201.97832,1,0.057,1,0.131,-3.669,69.594,3,1.0,0.177,327.0,118.0,150.0,71.0,37.0,63.0,63.0,92.0,21.0,19.0,2.0,0.0
5264,5264,0,Mariano Yanani,Babies Go U2,I Still Haven't Found What I'm Looking For,,180.00934,1,1.0,1,0.921,-13.943,96.962,4,1.0,0.554,327.0,3.0,31.0,13.0,30.0,51.0,0.0,74.0,0.0,25.0,3.0,0.0
5265,5265,psychedelic rock,Brian Keane,Andy Warhol: A Documentary Film,Dark Flashes,Texas,216.05832,0,0.0,0,0.0,-18.812,100.16,4,1.0,2.659,189.0,13.0,26.0,13.0,2.0,19.0,0.0,7.0,13.0,0.0,0.0,0.0
5266,5266,folk,Naseebo Lal,Ek Pardesi,Ek Pardesi Di ,,518.81751,10,0.744,1,0.62,-12.197,168.039,4,0.733,0.49,656.0,385.0,253.0,169.0,190.0,314.0,112.0,66.0,93.0,174.0,157.0,12.0
5267,5267,folk,Laurie Berkner,Buzz Buzz,Ice Cream Cone,,169.37751,0,0.753,1,0.65,-16.895,82.585,4,0.129,0.189,141.0,60.0,97.0,41.0,45.0,42.0,10.0,31.0,8.0,18.0,1.0,2.0
5268,5268,breakbeat,Robin Fox,I See Stars - The Trance Album,Wonderland,Florida,515.65669,7,0.73,1,0.737,-7.785,140.021,3,0.174,0.0,782.0,94.0,243.0,34.0,121.0,119.0,41.0,140.0,17.0,317.0,64.0,78.0
5269,5269,glam rock,Adam Ant,Friend Or Foe,Goody Two Shoes,"London, England",202.97098,9,0.617,1,0.439,-3.402,95.7,4,1.0,1.218,130.0,105.0,72.0,103.0,87.0,139.0,69.0,66.0,50.0,19.0,15.0,11.0
5270,5270,0,Statues,Aux,Telecommunication,"Sudbury, Ontario - Canada",130.35057,11,0.075,0,0.329,-8.475,155.958,4,0.289,0.247,207.0,135.0,21.0,28.0,11.0,27.0,8.0,20.0,16.0,40.0,2.0,6.0
5271,5271,avant-garde,Rusted Shut,Rehab,Borin Fuckin Town,Houston TX,296.80281,8,0.667,1,0.417,-10.374,102.072,7,0.786,0.311,208.0,101.0,45.0,24.0,26.0,31.0,20.0,30.0,40.0,40.0,22.0,7.0
5272,5272,indie rock,Happy Mondays,Squirrel And G-Man Twenty Four Hour Party People Plastic Face Carnt Smile,Olive Oil,"Manchester, England",156.682,11,0.037,1,0.187,-13.229,129.282,1,0.0,0.0,255.0,55.0,76.0,47.0,99.0,53.0,6.0,33.0,14.0,26.0,23.0,3.0
5273,5273,acoustic rock,John Mayer,Room For Squares,St. Patrick's Day,"Calcutta, India",321.09669,9,0.605,1,0.707,-7.04,126.711,3,1.0,0.218,434.0,118.0,66.0,26.0,40.0,53.0,22.0,43.0,17.0,17.0,7.0,10.0
5274,5274,0,Pascal Sangla,Une petite pause,Assis par terre,,333.76608,4,0.446,1,0.49,-10.621,89.977,4,0.295,0.503,446.0,109.0,116.0,126.0,80.0,94.0,22.0,135.0,34.0,9.0,49.0,40.0
5275,5275,baroque,Marilyn Horne,Handel Edition Volume 4 - Samson_ Messiah & Arias from Rinaldo_ Serse etc,"Agrippina : Act 3 ""Bel piacere è godere fido amor!"" [Poppea]",Great Britain / UK,144.06485,5,0.452,1,0.464,-23.045,95.469,4,0.448,0.0,146.0,94.0,74.0,20.0,33.0,22.0,8.0,12.0,18.0,30.0,15.0,11.0
5276,5276,reggaeton,Daddy Yankee,Talento De Barrio,Llamado De Emergencia,Puerto Rico,239.882,4,0.594,0,0.332,-4.335,195.985,4,0.971,0.16,363.0,162.0,86.0,79.0,91.0,33.0,83.0,104.0,38.0,29.0,46.0,40.0
5277,5277,gospel,Janet Paschal,Songs For A Lifetime,He'll Deliver Me,North Carolina,219.92444,1,0.283,0,0.513,-7.104,105.994,4,0.606,0.205,239.0,64.0,102.0,175.0,61.0,78.0,36.0,60.0,37.0,24.0,24.0,22.0
5278,5278,baroque pop,Sergio Mendes,WHAT THE WORLD NEEDS NOW IS BURT,Don't Go Breaking My Heart (LP Version),"Niteroi, Brazil",152.29342,4,0.645,0,0.526,-13.205,130.892,4,0.336,0.334,108.0,24.0,113.0,17.0,37.0,28.0,11.0,72.0,4.0,22.0,1.0,7.0
5279,5279,blues,Blue Rodeo,The Things We Left Behind,Million Miles,"Toronto, Ontario, Canada",543.97342,7,0.611,1,0.74,-8.249,99.644,1,0.052,0.2,759.0,141.0,278.0,59.0,70.0,99.0,15.0,144.0,26.0,69.0,19.0,9.0
5280,5280,0,John Brown,Suburban Empire,She's On That Revivalism,North Carolina,107.49342,6,0.905,1,0.617,-3.682,108.176,4,1.0,0.0,64.0,90.0,54.0,34.0,36.0,45.0,17.0,13.0,22.0,14.0,23.0,16.0
5281,5281,alternative rock,Weezer,Raditude,I Don't Want To Let You Go,,228.44036,8,0.519,1,0.508,-10.571,122.852,4,1.0,0.0,499.0,27.0,51.0,24.0,25.0,49.0,5.0,28.0,15.0,5.0,3.0,0.0
5282,5282,hip hop,Hadag Nahash,Hadag Nahash - LIVE,Aff E'chad (Nobody) (Live),,216.92036,8,0.699,0,0.473,-3.956,187.893,1,0.557,0.0,242.0,137.0,97.0,79.0,30.0,64.0,39.0,77.0,37.0,30.0,38.0,29.0
5283,5283,hardcore punk,Bad Brains,Rock For Light,At The Movies (1991 Digital Remaster),"Washington, D.C.",136.38485,5,0.0,0,0.0,-9.233,127.157,4,0.0,0.0,114.0,49.0,33.0,36.0,20.0,48.0,24.0,40.0,25.0,19.0,14.0,4.0
5284,5284,hip hop,Lords Of The Underground,Here Come the Lords,Check It (Explicit),"Raleigh, NC",264.69832,11,0.53,0,0.507,-8.611,99.058,4,1.0,0.206,228.0,290.0,202.0,112.0,101.0,75.0,56.0,87.0,64.0,64.0,38.0,12.0
5285,5285,alternative metal,Trivium,Shogun,Into The Mouth Of Hell We March [Explicit],"Orlando, FL",352.02567,4,0.414,0,0.331,-3.18,141.813,4,0.405,0.102,373.0,198.0,107.0,97.0,80.0,50.0,58.0,73.0,35.0,32.0,39.0,43.0
5286,5286,pop,Mary Black,25 Years/25 Songs,Sweet Love,Ireland,310.20363,2,0.035,0,0.374,-12.67,42.75,4,0.0,0.089,315.0,92.0,130.0,38.0,44.0,49.0,12.0,72.0,9.0,55.0,3.0,7.0
5287,5287,punk,Aiden,Knives,Black Market Hell,"Seattle, Washington",759.09179,2,0.548,0,0.48,-7.192,0.0,0,0.0,0.0,386.0,74.0,78.0,61.0,75.0,44.0,36.0,76.0,13.0,22.0,12.0,12.0
5288,5288,0,Mark Lowry,Remotely Controlled,A Word From Deacon Jones [A Local Cable Access Ministry] (LP Version),,60.31628,3,0.047,0,0.348,-14.848,77.069,5,0.5,0.0,47.0,47.0,40.0,31.0,25.0,24.0,16.0,4.0,14.0,5.0,1.0,1.0
5289,5289,dub,Mikey Dread,Jungle Signal,Rainbow Jungle (Dub / Instrumental Reggae Music),Jamaica,159.99955,9,0.677,1,0.497,-14.883,145.618,4,0.022,4.603,101.0,95.0,56.0,78.0,29.0,79.0,49.0,12.0,26.0,28.0,28.0,32.0
5290,5290,0,RyanDan,Ryan Dan,Wind Beneath My Wings,,255.76444,8,0.708,1,0.756,-9.81,142.196,4,0.0,0.334,370.0,38.0,33.0,28.0,25.0,46.0,3.0,57.0,14.0,12.0,21.0,1.0
5291,5291,electro,Faithless,Ibiza 1991 - 2009,Salva Mea,"London, England",221.98812,5,0.354,0,0.488,-9.0,128.067,4,0.005,0.067,506.0,180.0,12.0,10.0,20.0,23.0,83.0,209.0,19.0,4.0,7.0,10.0
5292,5292,ballad,Selena,Todos Mis Exitos Vol. 2,Tu Robaste Mi Corazon,Texas,232.80281,10,0.828,1,0.512,-8.573,85.772,7,0.547,0.235,375.0,76.0,62.0,26.0,29.0,74.0,23.0,24.0,2.0,16.0,25.0,4.0
5293,5293,0,Marquez the Greatest,Under the Influence,Declaration of Independence,California - LA,72.17587,9,0.115,1,0.474,-14.041,75.367,7,0.762,0.0,27.0,45.0,27.0,42.0,30.0,22.0,24.0,13.0,18.0,19.0,10.0,7.0
5294,5294,alternative metal,Drowning Pool,Full Circle,Reborn (Explicit),,248.78975,11,0.237,1,0.381,-6.379,166.064,4,0.858,0.0,249.0,68.0,86.0,69.0,76.0,73.0,27.0,72.0,20.0,8.0,26.0,14.0
5295,5295,alternative rock,Kent,Kent,Vad två öron klarar,"Eskilstuna, Sweden",222.53669,9,0.576,1,0.693,-11.284,135.776,3,0.934,0.276,287.0,45.0,54.0,28.0,3.0,51.0,1.0,21.0,12.0,5.0,2.0,1.0
5296,5296,gangsta rap,Eminem,Without Me,The Way I Am,"St. Joseph, MO",292.25751,1,0.015,0,0.271,-2.274,174.651,4,0.505,0.276,358.0,229.0,79.0,112.0,105.0,122.0,49.0,25.0,62.0,117.0,83.0,20.0
5297,5297,0,The Sun Harbor's Chorus-Documentary Recordings,America's bugle calls,The Air Force song : Evening colors sequence,,37.01506,10,0.214,1,0.628,-17.527,125.124,4,0.0,0.403,21.0,18.0,11.0,13.0,2.0,7.0,0.0,2.0,5.0,0.0,2.0,0.0
5298,5298,alternative pop,Lily Allen,It's Not Me_ It's You (Special Edition),22 (Acoustic),LDN,187.24526,3,0.344,1,0.476,-8.295,132.61,4,0.0,0.0,220.0,48.0,122.0,63.0,22.0,90.0,14.0,27.0,20.0,2.0,2.0,0.0
5299,5299,alternative rock,Madonna,Revolver,Revolver [Tracy Young's Shoot To Kill Remix],"Bay City, MI",564.94975,10,0.72,0,0.631,-4.204,85.318,1,0.735,0.461,653.0,480.0,27.0,25.0,190.0,189.0,71.0,12.0,32.0,359.0,391.0,101.0
5300,5300,0,Roy Buchanan,20th Century Masters: The Millennium Collection: Best Of Roy Buchanan,Hey Joe,"Ozark, AR",329.66485,9,0.952,1,0.628,-8.88,119.089,3,0.731,0.275,488.0,101.0,113.0,70.0,73.0,47.0,18.0,83.0,16.0,20.0,7.0,11.0
5301,5301,0,Juan Carmona,Borboreo,Nino ven pa'ca,,203.85914,4,0.039,1,0.218,-10.0,64.475,4,0.0,0.263,293.0,104.0,118.0,94.0,96.0,53.0,70.0,39.0,66.0,15.0,23.0,19.0
5302,5302,mandopop,Mayday,Morgarot,Nüt isch für immer,Texas,307.33016,11,0.085,0,0.284,-5.902,71.984,4,0.019,0.421,363.0,45.0,65.0,16.0,24.0,29.0,8.0,47.0,13.0,28.0,7.0,12.0
5303,5303,pop,Charles Williams,Dramatic Story,They Ride By Night,Texas,91.84608,8,0.273,1,0.451,-9.575,168.303,4,0.921,0.556,71.0,55.0,22.0,30.0,7.0,23.0,16.0,29.0,24.0,5.0,3.0,7.0
5304,5304,chiptune,Sun Yan-Zi,Kite,Abscondence,,285.962,8,0.624,1,0.371,-6.779,100.059,3,0.603,4.836,471.0,30.0,118.0,61.0,23.0,35.0,10.0,51.0,18.0,13.0,2.0,0.0
5305,5305,country,Ray Price,Karaoke: Country Super Stars - Singing to the Hits,Make The World Go Away,,125.1522,0,0.759,1,0.616,-12.818,126.714,3,0.321,0.0,176.0,19.0,37.0,17.0,16.0,26.0,2.0,37.0,3.0,14.0,0.0,1.0
5306,5306,free jazz,Art Ensemble Of Chicago,Sirius Calling,Sirius Calling,"CHICAGO, Illinois",207.09832,4,0.053,1,0.343,-12.326,96.411,3,0.903,0.201,146.0,168.0,124.0,71.0,49.0,52.0,29.0,41.0,20.0,25.0,8.0,1.0
5307,5307,ambient,Swim,Bodhisattva,Fungus,Savignano S/R,311.58812,7,0.764,1,0.75,-6.776,167.111,1,0.239,0.212,228.0,101.0,127.0,59.0,75.0,102.0,57.0,124.0,33.0,56.0,19.0,5.0
5308,5308,atmospheric black metal,Negura Bunget,Maiastru Sfetnic,Plecaciunea mortii,Timişoara,620.19873,9,0.216,1,0.233,-5.283,91.144,7,0.635,5.811,492.0,136.0,54.0,40.0,56.0,94.0,28.0,69.0,20.0,19.0,11.0,4.0
5309,5309,blues,Buddy Miles,Best Of Buddy Miles,Don't Keep Me Wondering,"Omaha, NE",121.02485,7,0.539,1,0.614,-9.391,100.573,4,0.798,0.078,132.0,64.0,31.0,43.0,39.0,22.0,45.0,26.0,5.0,3.0,9.0,19.0
5310,5310,country,Bobbie Gentry,Local Gentry,Ace Insurance Man,"Chickasaw County, MS",214.96118,9,0.624,1,0.44,-10.736,170.897,4,0.466,0.0,212.0,153.0,141.0,116.0,53.0,63.0,36.0,41.0,27.0,25.0,13.0,6.0
5311,5311,0,Busdriver,Ellen Disingenuous,Ellen Disingenuous,,246.22975,7,0.444,1,0.446,-4.293,136.116,4,0.0,0.0,284.0,204.0,110.0,89.0,94.0,79.0,138.0,100.0,62.0,50.0,43.0,55.0
5312,5312,country,Brenda Lee,Little Miss Dynamite,Ballin' the Jack,"Lithonia, GA",113.97179,3,0.189,1,0.398,-9.67,117.696,1,0.0,0.369,58.0,48.0,47.0,56.0,46.0,44.0,18.0,40.0,15.0,13.0,9.0,5.0
5313,5313,classical,Herbert  von Karajan,Karajan: Stravinsky - Oedipus Rex; Bruckner - Te Deum,Oedipus Rex_ Atto Primo: Liberi_ Vos Liberabo (Oedipus) (Stravinsky),"Salzburg, Austria",198.45179,5,0.345,0,0.342,-20.731,75.377,7,0.433,0.0,184.0,103.0,49.0,21.0,20.0,11.0,7.0,12.0,9.0,27.0,12.0,4.0
5314,5314,rock,Eddy Arnold,HEP CAT BABY,I´m Throwing Rice,"Madisonville, TN",159.58159,5,0.673,1,0.652,-15.159,100.932,5,0.995,0.251,136.0,47.0,46.0,26.0,30.0,48.0,13.0,21.0,8.0,34.0,17.0,3.0
5315,5315,0,Gisselle,Atada,Me Decidi,Puerto Rico,268.87791,5,0.368,1,0.369,-4.537,124.129,4,0.782,0.372,223.0,236.0,105.0,99.0,92.0,85.0,79.0,83.0,139.0,151.0,66.0,20.0
5316,5316,0,DJ Harry,The String Cheese Remix Project,'Round the Wheel,,495.90812,6,0.411,0,0.0,-9.706,133.529,4,0.919,0.0,798.0,328.0,285.0,192.0,53.0,501.0,232.0,430.0,74.0,56.0,31.0,1.0
5317,5317,doom metal,Weedeater,And Justice for Y'all,Monkey Junction,Wilmington NC,269.00853,7,0.392,1,0.592,-9.036,142.639,3,0.0,0.148,172.0,73.0,65.0,33.0,21.0,22.0,23.0,32.0,24.0,58.0,5.0,1.0
5318,5318,disco,Mira,New Hope for the Dead,In Pursuit of the Implicate Order of Cultural Chaos,"Tallahassee, FL",38.00771,1,0.0,1,0.0,-22.721,109.743,4,1.0,2.943,15.0,14.0,28.0,18.0,6.0,10.0,29.0,14.0,2.0,1.0,0.0,2.0
5319,5319,country,Mel Blanc,Greatest Hits,I Love Me (I'm Wild About Myself) (2005 Digital Remaster),,137.74322,7,0.102,0,0.363,-12.965,159.941,4,0.0,0.102,84.0,97.0,90.0,67.0,61.0,62.0,48.0,53.0,45.0,34.0,10.0,9.0
5320,5320,pop rock,Paul Carrack,Groove Approved,Dedicated,"Sheffield, Yorkshire, England",324.46649,4,0.674,1,0.605,-14.241,134.123,4,0.854,13.955,364.0,34.0,56.0,55.0,31.0,37.0,10.0,43.0,6.0,5.0,32.0,12.0
5321,5321,0,Tyrone Taylor,Reggae Max,Got To Make Me Love You,,219.01016,2,0.858,1,0.703,-7.847,157.201,4,0.379,0.0,143.0,129.0,99.0,90.0,87.0,73.0,60.0,123.0,59.0,71.0,13.0,5.0
5322,5322,folk rock,Elvenking,Wyrd,Pathfinders,,322.55955,7,0.37,1,0.439,-4.516,150.05,4,0.0,0.0,288.0,129.0,105.0,63.0,72.0,99.0,37.0,86.0,38.0,17.0,25.0,11.0
5323,5323,traditional pop,The Irish Rovers,Live In Concert,The Deep Blue Sea,"Alberta, Canada",192.05179,2,0.082,1,0.431,-9.181,175.325,4,0.0,0.061,212.0,99.0,84.0,72.0,78.0,89.0,49.0,52.0,50.0,10.0,4.0,0.0
5324,5324,0,William Coulter,The Road Home,Shrivasta,California,238.57587,9,0.551,0,0.529,-13.7,148.524,4,0.0,0.0,246.0,84.0,238.0,24.0,24.0,26.0,2.0,34.0,8.0,35.0,11.0,9.0
5325,5325,death metal,At The Gates,Gardens Of Grief,City Of Screaming Statues,Gothenburg,286.04036,7,0.144,1,0.439,-8.068,171.613,1,0.0,0.195,214.0,106.0,86.0,62.0,63.0,118.0,79.0,25.0,29.0,21.0,10.0,12.0
5326,5326,folk rock,Neil Diamond,The Jazz Singer Original Songs From The Motion Picture,Hey Louise,"Brooklyn, NY",181.15873,9,0.119,1,0.403,-14.343,100.422,4,0.799,4.667,231.0,72.0,36.0,36.0,23.0,57.0,3.0,44.0,25.0,42.0,13.0,11.0
5327,5327,oi,Special Duties,'77 In '97,Punk Rocker '97,,122.56608,9,0.828,1,0.646,-5.901,128.822,1,0.0,0.15,91.0,60.0,37.0,35.0,18.0,14.0,9.0,12.0,25.0,27.0,24.0,7.0
5328,5328,rock and roll,The Refreshments,Both Rock 'N' Roll,Three Little Words,,222.69342,7,0.627,1,0.588,-9.953,101.976,3,1.0,0.351,218.0,73.0,100.0,40.0,50.0,50.0,13.0,46.0,6.0,44.0,4.0,8.0
5329,5329,country,Johnny Horton,Replay: Johnny Horton,Old Gobbler the Hound Dog,"Los Angeles, CA",119.90159,2,0.196,1,0.356,-8.787,181.9,4,0.0,2.432,109.0,71.0,45.0,54.0,25.0,32.0,31.0,33.0,47.0,33.0,7.0,1.0
5330,5330,pop rock,Kane,As Long As You Want This,My Heart's Desire,California - LA,261.3024,9,0.745,0,0.695,-13.869,120.611,4,0.226,0.123,278.0,54.0,79.0,42.0,53.0,55.0,29.0,28.0,9.0,35.0,9.0,1.0
